,id,compendiumUrl,numPages,curatorApiUrl,GENERIC,SAMPLEID,MISSION,STATION,LANDMARK,BAGNUMBER,ORIGINALWEIGHT,SAMPLETYPE,SAMPLESUBTYPE,PRISTINITY,PRISTINITYDATE,HASTHINSECTION,HASDISPLAYSAMPLE,DISPLAYSAMPLENUMBER,GENERICDESCRIPTION
478,63587,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/63587.pdf,2,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/63587,63587,601,Apollo 16,13,,,20.51,Breccia,Impact Melt,98.03,"August, 15 2007 00:00:00",True,,,Poikilitic
479,63588,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/63588.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/63588,63588,602,Apollo 16,13,,,2.4,Breccia,Fragmental,45.208,"April, 02 2014 00:00:00",True,,,polymict
480,63595,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/63595.pdf,5,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/63595,63595,604,Apollo 16,13,,,2.1,Breccia,Fragmental,88.571,"August, 27 2013 00:00:00",True,,,polymict
481,63596,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/63596.pdf,2,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/63596,63596,605,Apollo 16,13,,,6.4,Breccia,Impact Melt,95.594,"February, 25 2011 00:00:00",True,,,Poikilitic
482,63597,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/63597.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/63597,63597,606,Apollo 16,13,,,5.67,Breccia,Impact Melt,96.54,"August, 15 2007 00:00:00",True,,,Poikilitic
483,63598,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/63598.pdf,3,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/63598,63598,607,Apollo 16,13,,,12.66,Breccia,Impact Melt,95.174,"April, 02 2014 00:00:00",True,,,Poikilitic
484,64425,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64425.pdf,3,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64425,64425,613,Apollo 16,4,,,14.62,Breccia,Fragmental,77.305,"August, 12 2014 00:00:00",True,,,Dilithologic
485,64435,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64435.pdf,9,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64435,64435,614,Apollo 16,4,,,1079.0,Breccia,Impact Melt,90.851,"December, 17 2014 00:00:00",True,,,Fine-grained
486,64455,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64455.pdf,9,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64455,64455,615,Apollo 16,4,,,56.68,Breccia,Impact Melt,24.52,"May, 20 2014 00:00:00",True,,,Basaltic
487,64475,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64475.pdf,9,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64475,64475,616,Apollo 16,4,,,1032.0,Breccia,Impact Melt,94.347,"February, 18 2015 00:00:00",True,,,Dilithologic
488,64476,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64476.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64476,64476,617,Apollo 16,4,,,125.1,Breccia,Impact Melt,94.877,"December, 10 2013 00:00:00",True,,,Dilithologic
489,64477,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64477.pdf,2,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64477,64477,618,Apollo 16,4,,,19.32,Breccia,Fragmental,94.51,"August, 15 2007 00:00:00",True,,,Glassy
490,64478,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64478.pdf,2,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64478,64478,619,Apollo 16,4,,,12.34,Breccia,Impact Melt,97.49,"August, 15 2007 00:00:00",True,,,Poikilitic
491,64535,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64535.pdf,6,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64535,64535,622,Apollo 16,4,,,256.6,Breccia,Impact Melt,98.372,"April, 02 2014 00:00:00",True,,,"clast rich, Dilithologic"
492,64536,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64536.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64536,64536,623,Apollo 16,4,,,177.5,Breccia,Impact Melt,96.738,"April, 02 2014 00:00:00",True,,,"clast rich, Dilithologic"
493,64537,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64537.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64537,64537,624,Apollo 16,4,,,124.3,Breccia,Impact Melt,96.825,"April, 02 2014 00:00:00",True,,,"clast rich, Dilithologic"
494,64538,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64538.pdf,1,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64538,64538,625,Apollo 16,4,,,30.03,Breccia,Impact Melt,99.16,"August, 15 2007 00:00:00",True,,,Polylithologic
495,64539,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64539.pdf,7,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64539,64539,626,Apollo 16,4,,,17.76,Breccia,Fragmental,98.029,"April, 30 2012 00:00:00",True,,,Dilithologic
496,64545,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64545.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64545,64545,627,Apollo 16,4,,,14.09,Breccia,Fragmental,97.012,"April, 02 2014 00:00:00",True,,,Dilithologic
497,64546,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64546.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64546,64546,628,Apollo 16,4,,,12.8,Breccia,Fragmental,98.594,"March, 30 2012 00:00:00",False,,,Dilithologic
498,64547,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64547.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64547,64547,629,Apollo 16,4,,,10.9,Breccia,Impact Melt,96.514,"April, 02 2014 00:00:00",True,,,Polylithologic
499,64548,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64548.pdf,3,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64548,64548,630,Apollo 16,4,,,8.49,Breccia,Fragmental,96.584,"March, 30 2012 00:00:00",True,,,Dilithologic
500,64549,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64549.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64549,64549,631,Apollo 16,4,,,6.47,Breccia,Fragmental,96.6,"April, 02 2014 00:00:00",True,,,Dilithologic
501,64555,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64555.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64555,64555,633,Apollo 16,4,,,5.29,Breccia,Fragmental,99.622,"April, 02 2014 00:00:00",True,,,Fragmental dilithologic breccia
502,64556,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64556.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64556,64556,634,Apollo 16,4,,,5.15,Breccia,Unclassified,96.272,"April, 02 2014 00:00:00",True,,,Dilithologic or polymict breccia
503,64557,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64557.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64557,64557,635,Apollo 16,4,,,4.79,Breccia,Impact Melt,98.33,"May, 09 2012 00:00:00",True,,,Fine-grained impact melt
504,64558,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64558.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64558,64558,636,Apollo 16,4,,,3.13,Breccia,Unclassified,94.377,"April, 02 2014 00:00:00",True,,,Dilithologic breccia
505,64559,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64559.pdf,3,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64559,64559,637,Apollo 16,4,,,21.82,Breccia,Impact Melt,98.786,"May, 09 2012 00:00:00",True,,,Basaltic
506,64566,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64566.pdf,1,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64566,64566,639,Apollo 16,4,,,14.13,Breccia,Impact Melt,96.079,"April, 02 2014 00:00:00",True,,,white clasts
507,64567,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64567.pdf,9,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64567,64567,640,Apollo 16,4,,,13.86,Breccia,Impact Melt,80.375,"September, 19 2014 00:00:00",True,,,Poikilitic
508,64568,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64568.pdf,4,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64568,64568,641,Apollo 16,4,,,9.379,Breccia,Impact Melt,98.145,"February, 25 2011 00:00:00",True,,,Poikilitic
509,64569,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64569.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64569,64569,642,Apollo 16,4,,,14.32,Breccia,Impact Melt,94.937,"March, 30 2012 00:00:00",True,,,Poikilitic
510,64576,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64576.pdf,2,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64576,64576,644,Apollo 16,4,,,6.916,Breccia,Impact Melt,93.956,"March, 30 2012 00:00:00",True,,,Basaltic
511,64585,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64585.pdf,3,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64585,64585,648,Apollo 16,4,,,4.696,Breccia,Impact Melt,93.335,"March, 30 2012 00:00:00",True,,,Basaltic/poikilitic
512,64815,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64815.pdf,5,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64815,64815,657,Apollo 16,4,,,20.9,Breccia,Impact Melt,83.761,"March, 30 2012 00:00:00",True,,,Poikilitic
513,64816,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64816.pdf,4,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64816,64816,658,Apollo 16,4,,,3.83,Breccia,Impact Melt,90.392,"March, 30 2012 00:00:00",True,,,Poikilitic
514,64818,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64818.pdf,3,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64818,64818,660,Apollo 16,4,,,15.98,Breccia,fragmental,95.369,"March, 30 2012 00:00:00",True,,,Dilithologic
515,64825,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64825.pdf,1,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64825,64825,662,Apollo 16,4,,,21.5,Breccia,Regolith,98.0,"May, 09 2012 00:00:00",True,,,
516,64826,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64826.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64826,64826,663,Apollo 16,4,,,11.33,Breccia,Regolith,92.763,"March, 30 2012 00:00:00",True,,,polymict
517,64827,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64827.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64827,64827,664,Apollo 16,4,,,8.11,Breccia,Regolith,98.03,"August, 15 2007 00:00:00",True,,,polymict
518,64828,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64828.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64828,64828,665,Apollo 16,4,,,0.97,Breccia,Regolith,89.28,"August, 15 2007 00:00:00",True,,,
519,64829,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64829.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64829,64829,666,Apollo 16,4,,,2.2,Breccia,Regolith,88.64,"August, 15 2007 00:00:00",True,,,
520,64835,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64835.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64835,64835,667,Apollo 16,4,,,2.32,Breccia,Regolith,79.74,"August, 15 2007 00:00:00",True,,,
521,64836,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64836.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64836,64836,668,Apollo 16,4,,,1.76,Breccia,Regolith,96.59,"August, 15 2007 00:00:00",True,,,
522,64837,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/64837.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/64837,64837,669,Apollo 16,4,,,2.18,Breccia,Regolith,99.08,"August, 15 2007 00:00:00",True,,,
523,65015,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65015.pdf,12,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65015,65015,670,Apollo 16,5,,,1802.0,Breccia,Impact Melt,91.676,"March, 11 2015 00:00:00",True,,,Poikilitic
524,65016,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65016.pdf,3,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65016,65016,671,Apollo 16,5,,,21.02,Breccia,Impact Melt,93.264,"March, 30 2012 00:00:00",True,,,"Glass sphere, hollow"
525,65035,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65035.pdf,7,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65035,65035,672,Apollo 16,5,,,446.1,Breccia,fragmental,95.504,"March, 09 2015 00:00:00",True,,,"impact melt, Cataclastic anorthosite (G) clasts"
526,65056,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65056.pdf,4,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65056,65056,674,Apollo 16,5,,,64.78,Breccia,Impact Melt,95.755,"February, 25 2011 00:00:00",True,,,Variolitic
527,65075,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65075.pdf,5,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65075,65075,675,Apollo 16,5,,,107.9,Breccia,Impact Melt,93.84,"November, 26 2013 00:00:00",True,,,Basaltic
528,65095,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65095.pdf,6,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65095,65095,676,Apollo 16,5,,,560.1,Breccia,Regolith,94.92,"December, 03 2014 00:00:00",True,,,"polymict, glass coating"
529,65357,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65357.pdf,4,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65357,65357,695,Apollo 16,5,,,18.76,Breccia,Impact Melt,97.814,"March, 30 2012 00:00:00",True,,,Poikilitic
530,65358,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65358.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65358,65358,696,Apollo 16,5,,,7.02,Breccia,Impact Melt,95.997,"March, 30 2012 00:00:00",True,,,Poikilitic
531,65515,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65515.pdf,1,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65515,65515,703,Apollo 16,5,,,50.25,Breccia,Regolith,100.0,"August, 15 2007 00:00:00",False,,,Reg Clod
532,65516,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65516.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65516,65516,704,Apollo 16,5,,,10.49,Breccia,Regolith,100.0,"August, 15 2007 00:00:00",False,,,Reg Clod
533,65517,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65517.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65517,65517,705,Apollo 16,5,,,11.85,Breccia,Regolith,100.0,"August, 15 2007 00:00:00",False,,,Reg Clod
534,65518,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65518.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65518,65518,706,Apollo 16,5,,,9.477,Breccia,Regolith,100.0,"August, 15 2007 00:00:00",False,,,Reg Clod
535,65519,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65519.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65519,65519,707,Apollo 16,5,,,10.58,Breccia,Regolith,99.99,"August, 15 2007 00:00:00",False,,,Reg Clod
536,65525,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65525.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65525,65525,708,Apollo 16,5,,,7.483,Breccia,Regolith,100.0,"August, 15 2007 00:00:00",False,,,Reg Clod
537,65715,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65715.pdf,4,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65715,65715,744,Apollo 16,5,,,31.36,Breccia,Regolith,94.624,"March, 30 2012 00:00:00",True,,,ancient
538,65745,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65745.pdf,5,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65745,65745,759,Apollo 16,5,,,7.76,Breccia,Regolith,90.348,"April, 03 2013 00:00:00",True,,,polymict
539,65757,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65757.pdf,4,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65757,65757,766,Apollo 16,5,,,26.2,Breccia,Impact Melt,97.26,"April, 02 2014 00:00:00",True,,,Glassy impact melt
540,65767,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65767.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65767,65767,771,Apollo 16,5,,,17.51,Breccia,unstudied,97.83,"March, 30 2012 00:00:00",True,,,Glass
541,65777,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65777.pdf,5,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65777,65777,776,Apollo 16,5,,,16.53,Breccia,Impact Melt,90.805,"March, 30 2012 00:00:00",True,,,Poikilitic
542,65778,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65778.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65778,65778,777,Apollo 16,5,,,12.22,Breccia,Impact Melt,97.422,"July, 19 2012 00:00:00",False,,,Poikilitic
543,65779,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65779.pdf,4,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65779,65779,778,Apollo 16,5,,,12.71,Breccia,Impact Melt,94.091,"May, 09 2012 00:00:00",True,,,Basaltic
544,65785,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65785.pdf,5,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65785,65785,779,Apollo 16,5,,,5.16,Breccia,Impact Melt,61.143,"November, 05 2014 00:00:00",True,,,Basaltic
545,65786,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65786.pdf,3,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65786,65786,780,Apollo 16,5,,,83.02,Breccia,fragmental,99.23,"August, 15 2007 00:00:00",True,,,Glassy
546,65787,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65787.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65787,65787,781,Apollo 16,5,,,8.28,Breccia,fragmental,98.88,"August, 15 2007 00:00:00",True,,,"Crystalline, polymict"
547,65905,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65905.pdf,4,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65905,65905,,Apollo 16,5,,,12.08,Breccia,Impact Melt,84.669,"April, 02 2014 00:00:00",True,,,Basaltic impact melt
548,65925,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65925.pdf,3,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65925,65925,787,Apollo 16,5,,,3.82,Breccia,Regolith,83.534,"April, 03 2013 00:00:00",True,,,polymict
549,65926,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65926.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65926,65926,788,Apollo 16,5,,,3.03,Breccia,Regolith,75.05,"April, 03 2013 00:00:00",True,,,polymict
550,65927,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65927.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65927,65927,789,Apollo 16,5,,,0.72,Breccia,Regolith,100.0,"August, 15 2007 00:00:00",False,,,polymict
551,66035,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/66035.pdf,11,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/66035,66035,792,Apollo 16,6,STONE MOUNTAIN,,211.4,Breccia,Regolith,95.83,"April, 03 2013 00:00:00",True,,,polymict
552,66036,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/66036.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/66036,66036,793,Apollo 16,6,,,4.384,Breccia,Regolith,86.907,"February, 06 2013 00:00:00",True,,,polymict
553,66037,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/66037.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/66037,66037,794,Apollo 16,6,,,3.718,Breccia,Regolith,93.599,"April, 02 2014 00:00:00",True,,,Glassy
554,66055,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/66055.pdf,10,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/66055,66055,798,Apollo 16,6,,,1306.0,Breccia,fragmental,88.155,"July, 27 2012 00:00:00",True,,,Polymict or dilithologic
555,66075,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/66075.pdf,11,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/66075,66075,799,Apollo 16,6,STONE MOUNTAIN,,347.1,Breccia,Fragmental,32.966,"December, 04 2014 00:00:00",True,True,"66075,26",polymict
556,66095,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/66095.pdf,22,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/66095,66095,803,Apollo 16,6,,,1185.0,Breccia,Impact Melt,88.368,"September, 19 2014 00:00:00",True,,,Basaltic
557,67015,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67015.pdf,15,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67015,67015,805,Apollo 16,11,,,1194.0,Breccia,Fragmental,86.627,"December, 03 2014 00:00:00",True,,,polymict
558,67016,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67016.pdf,14,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67016,67016,806,Apollo 16,11,,,4262.0,Breccia,Fragmental,94.666,"March, 04 2015 00:00:00",True,True,,polymict
559,67025,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67025.pdf,4,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67025,67025,807,Apollo 16,11,,,16.06,Breccia,Impact Melt,92.061,"March, 30 2012 00:00:00",True,,,Basaltic
560,67035,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67035.pdf,9,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67035,67035,808,Apollo 16,11,,,245.2,Breccia,Fragmental,95.694,"March, 04 2015 00:00:00",True,,,polymict
561,67055,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67055.pdf,5,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67055,67055,809,Apollo 16,11,,,221.9,Breccia,Fragmental,94.065,"December, 03 2014 00:00:00",True,,,"polymict, anorthositic"
562,67095,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67095.pdf,7,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67095,67095,811,Apollo 16,11,,,339.8,Breccia,Impact Melt,90.325,"September, 19 2014 00:00:00",True,,,Basaltic
563,67115,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67115.pdf,6,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67115,67115,812,Apollo 16,11,,,240.0,Breccia,Fragmental,91.824,"January, 05 2015 00:00:00",True,,,polymict
564,67215,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67215.pdf,10,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67215,67215,813,Apollo 16,11,,,276.2,Breccia,Fragmental,96.653,"September, 19 2014 00:00:00",True,,,Fragmental (monomict granoblastic)
565,67235,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67235.pdf,4,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67235,67235,814,Apollo 16,11,,,937.2,Breccia,Impact Melt,99.287,"March, 02 2015 00:00:00",True,,,Poikilitic
566,67435,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67435.pdf,12,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67435,67435,816,Apollo 16,11,,,353.5,Breccia,Fragmental,90.411,"April, 02 2014 00:00:00",True,,,"polymict, anorthositic"
567,67455,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67455.pdf,12,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67455,67455,817,Apollo 16,11,,,942.2,Breccia,Fragmental,91.412,"December, 03 2014 00:00:00",True,True,"67455,1","polymict, friable"
568,67475,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67475.pdf,7,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67475,67475,820,Apollo 16,11,,,175.1,Breccia,Impact Melt,91.911,"January, 05 2015 00:00:00",True,,,"Glassy impact melt/breccia, clast rich"
569,67485,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67485.pdf,4,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67485,67485,822,Apollo 16,11,,,6.55,Breccia,Impact Melt,91.008,"May, 09 2012 00:00:00",True,,,Fine-grained impact melt
570,67488,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67488.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67488,67488,825,Apollo 16,11,,,2.25,Breccia,Impact Melt,77.911,"May, 09 2012 00:00:00",True,,,Fine-grained
571,67515,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67515.pdf,10,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67515,67515,829,Apollo 16,11,,,60.8,Breccia,Fragmental,96.99,"June, 24 2013 00:00:00",True,,,polymict
572,67516,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67516.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67516,67516,830,Apollo 16,11,,,14.38,Breccia,fragmental,96.66,"August, 15 2007 00:00:00",True,,,"Crystalline, polymict"
573,67517,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67517.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67517,67517,831,Apollo 16,11,,,9.65,Breccia,Fragmental,91.15,"May, 09 2012 00:00:00",True,,,polymict
574,67518,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67518.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67518,67518,832,Apollo 16,11,,,3.74,Breccia,Fragmental,89.599,"May, 09 2012 00:00:00",True,,,polymict or cataclastic anorthosite
